,Symbol,Correlation
22814,HII_AKAM,-0.129032258064516
22815,HII_ALB,0.1428571428571428
22816,HII_ALGN,0.049180327868852736
22817,HII_ALK,0.26829268292682906
22818,HII_ALL,0.4603174603174596
22819,HII_ALLE,0.2698412698412689
22820,HII_ALXN,-0.03125
22821,HII_AMAT,0.07526881720430101
22822,HII_AMCR,-0.2280701754385963
22823,HII_AMD,0.2424242424242431
22824,HII_AME,0.3608247422680413
22825,HII_AMGN,-0.10144927536231883
22826,HII_AMP,0.3763440860215055
22827,HII_AMT,-0.32110091743119273
22828,HII_AMZN,-0.24637681159420224
22829,HII_ANET,0.38235294117647056
22830,HII_ANSS,-0.16455696202531644
22831,HII_ANTM,-0.037974683544304
22832,HII_AON,0.048780487804878085
22833,HII_AOS,0.2790697674418605
22834,HII_APA,-0.02000000000000001
22835,HII_APD,0.23076923076923084
22836,HII_APH,0.08045977011494276
22837,HII_APTV,0.04854368932038789
22838,HII_ARE,-0.3866666666666667
22839,HII_ATO,-0.2653061224489797
22840,HII_ATVI,0.2459016393442628
22841,HII_AVB,-0.4653465346534653
22842,HII_AVGO,0.37777777777777777
22843,HII_AVY,0.21518987341772172
22844,HII_AWK,-0.4434782608695651
22845,HII_AXP,0.012658227848101332
22846,HII_AZO,0.22077922077922096
22847,HII_BA,0.4202898550724634
22848,HII_BAC,0.02608695652173898
22849,HII_BAX,-0.05714285714285738
22850,HII_BBY,0.2727272727272729
22851,HII_BDX,-0.193548387096774
22852,HII_BEN,0.18681318681318704
22853,HII_BIIB,0.3421052631578947
22854,HII_BK,0.2842105263157895
22855,HII_BKNG,0.3538461538461544
22856,HII_BKR,-0.25333333333333297
22857,HII_BLK,0.2999999999999998
22858,HII_BLL,-0.1470588235294117
22859,HII_BMY,0.5
22860,HII_BR,0.26315789473684204
22861,HII_BSX,-0.6266666666666665
22862,HII_BWA,0.3982300884955752
22863,HII_BXP,0.046511627906976834
22864,HII_C,0.05660377358490588
22865,HII_CAG,-0.014925373134327737
22866,HII_CAH,0.4252873563218391
22867,HII_CAT,0.3833333333333333
22868,HII_CB,-0.2619047619047623
22869,HII_CBOE,-0.31034482758620685
22870,HII_CBRE,0.27536231884058004
22871,HII_CCI,-0.393939393939394
22872,HII_CCL,0.08695652173913038
22873,HII_CDNS,-0.08888888888888903
22874,HII_CDW,0.5522388059701493
22875,HII_CE,0.4432989690721652
22876,HII_CERN,-0.1034482758620694
22877,HII_CF,0.1807228915662651
22878,HII_CFG,0.11926605504587152
22879,HII_CHD,-0.4430379746835441
22880,HII_CHRW,0.240506329113924
22881,HII_CHTR,0.25806451612903203
22882,HII_CI,0.5714285714285716
22883,HII_CINF,-0.26829268292682906
22884,HII_CL,-0.3111111111111109
22885,HII_CLX,-0.3333333333333335
22886,HII_CMA,0.14563106796116454
22887,HII_CMCSA,0.17460317460317398
22888,HII_CME,-0.3203883495145634
22889,HII_CMG,-0.6078431372549025
22890,HII_CMI,0.20754716981132093
22891,HII_CMS,-0.450381679389313
22892,HII_CNC,-0.02631578947368407
22893,HII_CNP,-0.22222222222222232
22894,HII_COF,0.2884615384615388
22895,HII_COG,0.37037037037037024
22896,HII_COO,-0.09375
22897,HII_COP,0.056179775280899236
22898,HII_COST,0.3424657534246576
22899,HII_COTY,0.25
22900,HII_CPB,0.10769230769230777
22901,HII_CPRT,0.12328767123287675
22902,HII_CRM,-0.11111111111111116
22903,HII_CSCO,0.038961038961039314
22904,HII_CSX,0.2439024390243905
22905,HII_CTAS,-0.040000000000000036
22906,HII_CTL,0.4237288135593218
22907,HII_CTSH,0.4375
22908,HII_CTXS,0.4285714285714288
22909,HII_CVS,0.5421686746987948
22910,HII_CVX,4.440892098500626e-16
22911,HII_CXO,0.1262135922330092
22912,HII_D,-0.4698795180722892
22913,HII_DAL,0.2325581395348837
22914,HII_DD,0.5319148936170213
22915,HII_DE,0.08333333333333348
22916,HII_DFS,0.22222222222222232
22917,HII_DG,0.15942028985507228
22918,HII_DGX,-0.07500000000000018
22919,HII_DHI,-0.08910891089108919
22920,HII_DHR,-0.2702702702702702
22921,HII_DIS,0.4411764705882351
22922,HII_DISCA,-0.4576271186440679
22923,HII_DISCK,-0.4453781512605044
22924,HII_DISH,-0.017543859649123306
22925,HII_DLR,-0.3012048192771086
22926,HII_DLTR,0.04615384615384599
22927,HII_DOV,0.3269230769230771
22928,HII_DPZ,0.5384615384615383
22929,HII_DRE,-0.34883720930232576
22930,HII_DRI,0.0740740740740744
22931,HII_DTE,-0.33333333333333304
22932,HII_DUK,-0.5578947368421052
22933,HII_DVA,0.6315789473684208
22934,HII_DVN,0.008695652173913437
22935,HII_DXC,0.4683544303797471
22936,HII_DXCM,-0.2380952380952381
22937,HII_EA,0.0
22938,HII_EBAY,0.09589041095890403
22939,HII_ECL,-0.08823529411764675
22940,HII_ED,-0.35353535353535337
22941,HII_EFX,0.39726027397260255
22942,HII_EIX,-0.11864406779661076
22943,HII_EL,-0.03125
22944,HII_EMN,0.2666666666666666
22945,HII_EMR,0.34399999999999986
22946,HII_EOG,-0.050847457627118516
22947,HII_EQIX,-0.21518987341772172
22948,HII_EQR,-0.3888888888888888
22949,HII_ES,-0.2673267326732676
22950,HII_ESS,-0.3846153846153846
22951,HII_ETFC,0.5824175824175821
22952,HII_ETN,0.2743362831858405
22953,HII_ETR,-0.28155339805825275
22954,HII_EVRG,-0.1313131313131315
22955,HII_EW,-0.13888888888888928
22956,HII_EXC,-0.3333333333333335
22957,HII_EXPD,0.07216494845360844
22958,HII_EXPE,0.2533333333333334
22959,HII_EXR,-0.32608695652173925
22960,HII_F,0.21621621621621626
22961,HII_FANG,-0.19999999999999973
22962,HII_FAST,0.14942528735632174
22963,HII_FB,0.12820512820512775
22964,HII_FBHS,0.25
22965,HII_FCX,0.2612612612612608
22966,HII_FDX,0.2599999999999998
22967,HII_FE,-0.3414634146341462
22968,HII_FFIV,0.30097087378640763
22969,HII_FIS,0.1898734177215191
22970,HII_FISV,0.1818181818181821
22971,HII_FITB,0.1964285714285712
22972,HII_FLIR,0.5342465753424652
22973,HII_FLS,0.3921568627450979
22974,HII_FLT,0.012987012987013102
22975,HII_FMC,0.33333333333333304
22976,HII_FRC,0.11111111111111116
22977,HII_FRT,-0.4408602150537635
22978,HII_FTI,0.3999999999999999
22979,HII_FTNT,0.12676056338028152
22980,HII_FTV,0.0
22981,HII_GD,1.0
22982,HII_GE,0.31034482758620685
22983,HII_GILD,0.464788732394366
22984,HII_GIS,0.3636363636363633
22985,HII_GL,0.2941176470588234
22986,HII_GLW,0.25773195876288657
22987,HII_GM,0.38053097345132736
22988,HII_GOOG,-0.40677966101694896
22989,HII_GOOGL,-0.34999999999999964
22990,HII_GPC,0.2926829268292685
22991,HII_GPN,0.11688311688311705
22992,HII_GPS,0.05882352941176493
22993,HII_GRMN,-0.125
22994,HII_GS,0.2336448598130838
22995,HII_GWW,0.4347826086956519
22996,HII_HAL,0.21008403361344508
22997,HII_HAS,0.1343283582089554
22998,HII_HBAN,0.18260869565217366
22999,HII_HBI,0.4823529411764706
23000,HII_HCA,0.42105263157894735
23001,HII_HD,0.4318181818181821
23002,HII_HES,0.042553191489361986
23003,HII_HFC,0.27659574468085113
23004,HII_HIG,0.15942028985507228
23005,HLT_A,0.5172413793103448
23006,HLT_AAL,0.4945054945054945
23007,HLT_AAP,0.16216216216216228
23008,HLT_AAPL,0.5342465753424661
23009,HLT_ABBV,0.5
23010,HLT_ABC,0.06521739130434767
23011,HLT_ABMD,0.4117647058823533
23012,HLT_ABT,0.0952380952380949
23013,HLT_ACN,0.3888888888888893
23014,HLT_ADBE,-0.09090909090909084
23015,HLT_ADI,0.4193548387096775
23016,HLT_ADM,0.4933333333333332
23017,HLT_ADP,-0.1428571428571428
23018,HLT_ADS,0.3734939759036142
23019,HLT_ADSK,0.2894736842105261
23020,HLT_AEE,-0.3725490196078432
23021,HLT_AEP,-0.4054054054054053
23022,HLT_AES,-0.08771929824561386
23023,HLT_AFL,0.43283582089552297
23024,HLT_AIG,0.4626865671641789
23025,HLT_AIV,-0.11578947368421046
23026,HLT_AIZ,0.2131147540983616
23027,HLT_AJG,-0.14634146341463428
23028,HLT_AKAM,0.3225806451612909
23029,HLT_ALB,0.6483516483516483
23030,HLT_ALGN,0.6721311475409832
23031,HLT_ALK,0.31707317073170715
23032,HLT_ALL,0.428571428571428
23033,HLT_ALLE,0.2698412698412689
23034,HLT_ALXN,-0.03125
23035,HLT_AMAT,0.31182795698924703
23036,HLT_AMCR,0.7192982456140347
23037,HLT_AMD,0.3939393939393945
23038,HLT_AME,0.4639175257731956
23039,HLT_AMGN,0.24637681159420266
23040,HLT_AMP,0.2903225806451615
23041,HLT_AMT,-0.08256880733944971
23042,HLT_AMZN,0.27536231884058004
23043,HLT_ANET,0.11764705882352945
23044,HLT_ANSS,0.18987341772151867
23045,HLT_ANTM,0.11392405063291156
23046,HLT_AON,-0.2926829268292681
23047,HLT_AOS,0.20930232558139528
23048,HLT_APA,0.06000000000000005
23049,HLT_APD,0.4153846153846157
23050,HLT_APH,0.632183908045977
23051,HLT_APTV,0.20388349514563053
23052,HLT_ARE,0.013333333333333195
23053,HLT_ATO,-0.3265306122448979
23054,HLT_ATVI,0.3442622950819674
23055,HLT_AVB,-0.18811881188118784
23056,HLT_AVGO,0.4888888888888885
23057,HLT_AVY,0.5696202531645573
23058,HLT_AWK,-0.3565217391304347
23059,HLT_AXP,0.6202531645569618
23060,HLT_AZO,0.1428571428571428
23061,HLT_BA,0.1884057971014492
23062,HLT_BAC,0.26956521739130457
23063,HLT_BAX,0.22857142857142865
23064,HLT_BBY,0.29870129870129913
23065,HLT_BDX,0.4193548387096779
23066,HLT_BEN,0.4065934065934069
23067,HLT_BIIB,0.4736842105263159
23068,HLT_BK,0.5578947368421052
23069,HLT_BKNG,0.8769230769230774
23070,HLT_BKR,0.2533333333333334
23071,HLT_BLK,0.6999999999999997
23072,HLT_BLL,0.3529411764705883
23073,HLT_BMY,0.5769230769230766
23074,HLT_BR,0.18421052631578932
23075,HLT_BSX,-0.06666666666666643
23076,HLT_BWA,0.20353982300884965
23077,HLT_BXP,0.13953488372093048
23078,HLT_C,0.4528301886792452
23079,HLT_CAG,-0.16417910447761175
23080,HLT_CAH,0.011494252873562871
23081,HLT_CAT,0.25
23082,HLT_CB,-0.11904761904761907
23083,HLT_CBOE,-0.2873563218390802
23084,HLT_CBRE,0.5652173913043477
23085,HLT_CCI,-0.050505050505050164
23086,HLT_CCL,0.8260869565217392
23087,HLT_CDNS,0.2666666666666666
23088,HLT_CDW,0.4925373134328357
23089,HLT_CE,0.5876288659793816
23090,HLT_CERN,0.3103448275862064
23091,HLT_CF,0.08433734939759052
23092,HLT_CFG,0.2293577981651378
23093,HLT_CHD,-0.16455696202531644
23094,HLT_CHRW,0.5696202531645569
23095,HLT_CHTR,0.193548387096774
23096,HLT_CI,0.09523809523809534
23097,HLT_CINF,-0.31707317073170715
23098,HLT_CL,-0.2444444444444445
23099,HLT_CLX,-0.13888888888888884
23100,HLT_CMA,0.22330097087378584
23101,HLT_CMCSA,0.3968253968253963
23102,HLT_CME,-0.4951456310679614
23103,HLT_CMG,0.1764705882352935
23104,HLT_CMI,0.5283018867924527
23105,HLT_CMS,-0.4198473282442747
23106,HLT_CNC,0.10526315789473717
23107,HLT_CNP,0.08333333333333304
23108,HLT_COF,0.40384615384615374
23109,HLT_COG,0.4074074074074073
23110,HLT_COO,0.59375
23111,HLT_COP,0.0786516853932584
23112,HLT_COST,-0.1780821917808222
23113,HLT_COTY,0.3928571428571424
23114,HLT_CPB,0.04615384615384599
23115,HLT_CPRT,0.2328767123287667
23116,HLT_CRM,0.16666666666666652
23117,HLT_CSCO,0.29870129870129913
23118,HLT_CSX,0.34146341463414664
23119,HLT_CTAS,0.2799999999999998
23120,HLT_CTL,0.050847457627118516
23121,HLT_CTSH,0.40625
23122,HLT_CTXS,0.33333333333333304
23123,HLT_CVS,0.10843373493975904
23124,HLT_CVX,0.3863636363636367
23125,HLT_CXO,-0.00970873786407811
23126,HLT_D,-0.06024096385542155
23127,HLT_DAL,0.34883720930232576
23128,HLT_DD,0.21276595744680807
23129,HLT_DE,0.20833333333333348
23130,HLT_DFS,0.37037037037037024
23131,HLT_DG,-0.15942028985507273
23132,HLT_DGX,-0.024999999999999908
23133,HLT_DHI,-0.18811881188118829
23134,HLT_DHR,0.08108108108108114
23135,HLT_DIS,0.5000000000000004
23136,HLT_DISCA,-0.13559322033898313
23137,HLT_DISCK,-0.1428571428571428
23138,HLT_DISH,0.2982456140350873
23139,HLT_DLR,-0.012048192771084487
23140,HLT_DLTR,0.16923076923076952
23141,HLT_DOV,0.5384615384615383
23142,HLT_DPZ,0.2692307692307692
23143,HLT_DRE,-0.06976744186046524
23144,HLT_DRI,-0.22222222222222232
23145,HLT_DTE,-0.33333333333333304
23146,HLT_DUK,-0.26315789473684204
23147,HLT_DVA,0.26315789473684204
23148,HLT_DVN,-0.008695652173912993
23149,HLT_DXC,0.518987341772152
23150,HLT_DXCM,0.3015873015873014
23151,HLT_EA,0.4516129032258069
23152,HLT_EBAY,0.5616438356164384
23153,HLT_ECL,0.4705882352941178
23154,HLT_ED,-0.2525252525252526
23155,HLT_EFX,0.041095890410958624
23156,HLT_EIX,-0.35593220338983045
23157,HLT_EL,0.25
23158,HLT_EMN,0.16666666666666652
23159,HLT_EMR,0.44
23160,HLT_EOG,-0.06779661016949179
23161,HLT_EQIX,0.03797468354430356
23162,HLT_EQR,-0.22222222222222232
23163,HLT_ES,-0.16831683168316847
23164,HLT_ESS,-0.15384615384615374
23165,HLT_ETFC,0.27472527472527464
23166,HLT_ETN,0.4867256637168143
23167,HLT_ETR,-0.4757281553398061
23168,HLT_EVRG,-0.4545454545454546
23169,HLT_EW,0.3611111111111107
23170,HLT_EXC,-0.13580246913580266
23171,HLT_EXPD,0.4845360824742269
23172,HLT_EXPE,0.6266666666666674
23173,HLT_EXR,-0.23913043478260845
23174,HLT_F,0.29729729729729737
23175,HLT_FANG,-0.022222222222222143
23176,HLT_FAST,0.4022988505747129
23177,HLT_FB,0.4102564102564101
23178,HLT_FBHS,0.5
23179,HLT_FCX,0.2972972972972969
23180,HLT_FDX,0.6000000000000001
23181,HLT_FE,-0.19512195121951192
23182,HLT_FFIV,0.37864077669902896
23183,HLT_FIS,0.1898734177215191
23184,HLT_FISV,-0.13636363636363624
23185,HLT_FITB,0.3571428571428568
23186,HLT_FLIR,0.3150684931506844
23187,HLT_FLS,0.4509803921568625
23188,HLT_FLT,-0.012987012987013102
23189,HLT_FMC,0.4482758620689653
23190,HLT_FRC,0.3111111111111109
23191,HLT_FRT,-0.3763440860215055
23192,HLT_FTI,0.17500000000000027
23193,HLT_FTNT,0.12676056338028152
23194,HLT_FTV,0.3043478260869565
23195,HLT_GD,0.1304347826086958
23196,HLT_GE,0.4482758620689653
23197,HLT_GILD,0.6901408450704231
23198,HLT_GIS,-0.2424242424242422
23199,HLT_GL,0.3176470588235292
23200,HLT_GLW,0.5670103092783507
23201,HLT_GM,0.2566371681415931
23202,HLT_GOOG,-0.18644067796610164
23203,HLT_GOOGL,-0.19999999999999973
23204,HLT_GPC,0.3658536585365857
23205,HLT_GPN,-0.06493506493506508
23206,HLT_GPS,0.22352941176470603
23207,HLT_GRMN,0.25
23208,HLT_GS,0.3831775700934577
23209,HLT_GWW,0.3043478260869565
23210,HLT_HAL,0.15966386554621834
23211,HLT_HAS,0.6417910447761197
23212,HLT_HBAN,0.2869565217391305
23213,HLT_HBI,0.20000000000000012
23214,HLT_HCA,0.4473684210526314
23215,HLT_HD,0.2272727272727275
23216,HLT_HES,0.0
23217,HLT_HFC,0.3404255319148937
23218,HLT_HIG,-0.07246376811594146
23219,HLT_HII,0.06172839506172824
23220,HOG_A,0.10344827586206896
23221,HOG_AAL,0.6263736263736264
23222,HOG_AAP,0.4594594594594597
23223,HOG_AAPL,-0.15068493150684947
23224,HOG_ABBV,0.20000000000000012
23225,HOG_ABC,-0.17391304347826075
23226,HOG_ABMD,0.0588235294117645
23227,HOG_ABT,-0.30952380952380976
23228,HOG_ACN,-0.2499999999999996
23229,HOG_ADBE,-0.4025974025974026
23230,HOG_ADI,0.22580645161290305
23231,HOG_ADM,0.30666666666666664
23232,HOG_ADP,-0.2571428571428571
23233,HOG_ADS,0.5421686746987953
23234,HOG_ADSK,-0.3421052631578947
23235,HOG_AEE,-0.6274509803921569
23236,HOG_AEP,-0.7297297297297296
23237,HOG_AES,-0.19298245614035106
23238,HOG_AFL,-0.07462686567164134
23239,HOG_AIG,0.3134328358208953
23240,HOG_AIV,-0.4736842105263155
23241,HOG_AIZ,-0.016393442622950616
23242,HOG_AJG,-0.3902439024390243
23243,HOG_AKAM,-0.22580645161290305
23244,HOG_ALB,0.8241758241758239
23245,HOG_ALGN,0.08196721311475398
23246,HOG_ALK,0.3902439024390243
23247,HOG_ALL,0.3015873015873014
23248,HOG_ALLE,0.2063492063492056
23249,HOG_ALXN,0.0
23250,HOG_AMAT,-0.010752688172043001
23251,HOG_AMCR,-0.26315789473684204
23252,HOG_AMD,0.03030303030303028
23253,HOG_AME,0.34020618556701004
23254,HOG_AMGN,-0.24637681159420266
23255,HOG_AMP,0.548387096774194
23256,HOG_AMT,-0.4311926605504588
23257,HOG_AMZN,0.3333333333333339
23258,HOG_ANET,0.38235294117647056
23259,HOG_ANSS,-0.3417721518987342
23260,HOG_ANTM,-0.2658227848101267
23261,HOG_AON,-0.2926829268292681
23262,HOG_AOS,0.4883720930232558
23263,HOG_APA,0.52
23264,HOG_APD,-0.20000000000000012
23265,HOG_APH,0.31034482758620685
23266,HOG_APTV,0.5339805825242716
23267,HOG_ARE,-0.44
23268,HOG_ATO,-0.510204081632653
23269,HOG_ATVI,-0.4754098360655732
23270,HOG_AVB,-0.6435643564356432
23271,HOG_AVGO,0.5111111111111111
23272,HOG_AVY,0.518987341772152
23273,HOG_AWK,-0.8782608695652172
23274,HOG_AXP,0.3164556962025316
23275,HOG_AZO,0.3766233766233769
23276,HOG_BA,0.4782608695652173
23277,HOG_BAC,0.3913043478260869
23278,HOG_BAX,-0.28571428571428603
23279,HOG_BBY,0.3506493506493511
23280,HOG_BDX,0.4193548387096779
23281,HOG_BEN,0.6263736263736264
23282,HOG_BIIB,0.4736842105263159
23283,HOG_BK,0.3684210526315792
23284,HOG_BKNG,0.29230769230769216
23285,HOG_BKR,0.28000000000000025
23286,HOG_BLK,0.6399999999999997
23287,HOG_BLL,-0.5588235294117649
23288,HOG_BMY,0.3461538461538458
23289,HOG_BR,-0.23684210526315802
23290,HOG_BSX,-0.3333333333333335
23291,HOG_BWA,0.6991150442477876
23292,HOG_BXP,-0.13953488372093004
23293,HOG_C,0.4150943396226414
23294,HOG_CAG,-0.4029850746268653
23295,HOG_CAH,-0.034482758620689946
23296,HOG_CAT,0.7333333333333334
23297,HOG_CB,-0.5238095238095242
23298,HOG_CBOE,-0.6551724137931032
23299,HOG_CBRE,0.4782608695652178
23300,HOG_CCI,-0.6363636363636362
23301,HOG_CCL,0.4130434782608696
23302,HOG_CDNS,-0.22222222222222232
23303,HOG_CDW,0.07462686567164223
23304,HOG_CE,0.6494845360824741
23305,HOG_CERN,-0.4482758620689662
23306,HOG_CF,0.37349397590361466
23307,HOG_CFG,0.32110091743119273
23308,HOG_CHD,-0.240506329113924
23309,HOG_CHRW,0.240506329113924
23310,HOG_CHTR,-0.32258064516129004
23311,HOG_CI,-0.07142857142857117
23312,HOG_CINF,-0.2926829268292681
23313,HOG_CL,-0.37777777777777777
23314,HOG_CLX,-0.16666666666666652
23315,HOG_CMA,0.6116504854368929
23316,HOG_CMCSA,0.11111111111111073
23317,HOG_CME,-0.3203883495145634
23318,HOG_CMG,-0.5686274509803919
23319,HOG_CMI,0.6037735849056602
23320,HOG_CMS,-0.8473282442748091
23321,HOG_CNC,-0.26315789473684204
23322,HOG_CNP,0.027777777777777686
23323,HOG_COF,0.3653846153846154
23324,HOG_COG,0.5185185185185182
23325,HOG_COO,-0.25
23326,HOG_COP,0.101123595505618
23327,HOG_COST,0.041095890410958624
23328,HOG_COTY,0.5357142857142856
23329,HOG_CPB,0.10769230769230777
23330,HOG_CPRT,-0.06849315068493178
23331,HOG_CRM,-0.5555555555555558
23332,HOG_CSCO,0.7402597402597402
23333,HOG_CSX,0.3170731707317076
23334,HOG_CTAS,0.1466666666666665
23335,HOG_CTL,0.25423728813559343
23336,HOG_CTSH,0.1875
23337,HOG_CTXS,0.14285714285714324
23338,HOG_CVS,-0.08433734939759052
23339,HOG_CVX,0.36363636363636376
23340,HOG_CXO,0.029126213592232563
23341,HOG_D,-0.3975903614457832
23342,HOG_DAL,0.6511627906976742
23343,HOG_DD,0.7021276595744679
23344,HOG_DE,0.41666666666666696
23345,HOG_DFS,0.6111111111111112
23346,HOG_DG,-0.014492753623188468
23347,HOG_DGX,-0.3250000000000002
23348,HOG_DHI,-0.3267326732673266
23349,HOG_DHR,-0.18918918918918906
23350,HOG_DIS,0.17647058823529393
23351,HOG_DISCA,-0.18644067796610164
23352,HOG_DISCK,-0.1428571428571428
23353,HOG_DISH,0.3684210526315788
23354,HOG_DLR,-0.2289156626506026
23355,HOG_DLTR,0.4153846153846157
23356,HOG_DOV,0.7884615384615388
23357,HOG_DPZ,0.23076923076923084
23358,HOG_DRE,-0.5116279069767442
23359,HOG_DRI,-0.11111111111111073
23360,HOG_DTE,-0.625
23361,HOG_DUK,-0.6631578947368421
23362,HOG_DVA,0.3157894736842106
23363,HOG_DVN,0.07826086956521737
23364,HOG_DXC,0.240506329113924
23365,HOG_DXCM,-0.7142857142857144
23366,HOG_EA,-0.22580645161290305
23367,HOG_EBAY,0.3150684931506849
23368,HOG_ECL,0.11764705882352987
23369,HOG_ED,-0.4747474747474749
23370,HOG_EFX,0.041095890410958624
23371,HOG_EIX,-0.35593220338983045
23372,HOG_EL,-0.28125
23373,HOG_EMN,0.6499999999999999
23374,HOG_EMR,0.5680000000000001
23375,HOG_EOG,0.10169491525423703
23376,HOG_EQIX,-0.4430379746835445
23377,HOG_EQR,-0.7037037037037037
23378,HOG_ES,-0.5445544554455446
23379,HOG_ESS,-0.6538461538461537
23380,HOG_ETFC,0.5384615384615383
23381,HOG_ETN,0.6814159292035398
23382,HOG_ETR,-0.7475728155339809
23383,HOG_EVRG,-0.7575757575757578
23384,HOG_EW,-0.22222222222222232
23385,HOG_EXC,-0.6296296296296293
23386,HOG_EXPD,0.7938144329896909
23387,HOG_EXPE,0.3600000000000003
23388,HOG_EXR,-0.5869565217391304
23389,HOG_F,0.4864864864864864
23390,HOG_FANG,-0.08888888888888903
23391,HOG_FAST,0.4022988505747129
23392,HOG_FB,0.12820512820512775
23393,HOG_FBHS,0.36363636363636376
23394,HOG_FCX,0.5315315315315314
23395,HOG_FDX,0.7799999999999998
23396,HOG_FE,-0.7317073170731705
23397,HOG_FFIV,0.6310679611650487
23398,HOG_FIS,-0.4936708860759493
23399,HOG_FISV,-0.34090909090909083
23400,HOG_FITB,0.3571428571428568
23401,HOG_FLIR,0.2876712328767126
23402,HOG_FLS,0.6274509803921569
23403,HOG_FLT,-0.2727272727272729
23404,HOG_FMC,0.7011494252873559
23405,HOG_FRC,0.2666666666666666
23406,HOG_FRT,-0.3978494623655915
23407,HOG_FTI,0.375
23408,HOG_FTNT,-0.4084507042253525
23409,HOG_FTV,0.4782608695652173
23410,HOG_GD,0.2391304347826089
23411,HOG_GE,0.33333333333333304
23412,HOG_GILD,0.5211267605633799
23413,HOG_GIS,-0.6666666666666665
23414,HOG_GL,0.388235294117647
23415,HOG_GLW,0.5670103092783507
23416,HOG_GM,0.4690265486725664
23417,HOG_GOOG,-0.4576271186440679
23418,HOG_GOOGL,-0.4333333333333331
23419,HOG_GPC,0.6097560975609757
23420,HOG_GPN,-0.4805194805194808
23421,HOG_GPS,0.5294117647058822
23422,HOG_GRMN,0.25
23423,HOG_GS,0.4579439252336446
23424,HOG_GWW,0.6304347826086953
23425,HOG_HAL,0.3445378151260501
23426,HOG_HAS,0.6417910447761197
23427,HOG_HBAN,0.33913043478260896
23428,HOG_HBI,0.7882352941176469
23429,HOG_HCA,0.26315789473684204
23430,HOG_HD,0.36363636363636376
23431,HOG_HES,-0.02127659574468055
23432,HOG_HFC,0.2340425531914896
23433,HOG_HIG,-0.4202898550724634
23434,HOG_HII,0.16049382716049365
23435,HOG_HLT,0.2105263157894739
23436,HOLX_A,0.31034482758620685
23437,HOLX_AAL,-0.16483516483516514
23438,HOLX_AAP,-0.7027027027027026
23439,HOLX_AAPL,-0.2876712328767126
23440,HOLX_ABBV,0.09999999999999963
23441,HOLX_ABC,-0.04347826086956541
23442,HOLX_ABMD,0.6470588235294112
23443,HOLX_ABT,0.4285714285714284
23444,HOLX_ACN,0.08333333333333393
23445,HOLX_ADBE,-0.2467532467532467
23446,HOLX_ADI,0.053763440860215006
23447,HOLX_ADM,0.2533333333333334
23448,HOLX_ADP,-0.11428571428571432
23449,HOLX_ADS,-0.15662650602409656
23450,HOLX_ADSK,-0.42105263157894735
23451,HOLX_AEE,-0.1568627450980391
23452,HOLX_AEP,-0.3153153153153152
23453,HOLX_AES,-0.5087719298245617
23454,HOLX_AFL,0.3432835820895529
23455,HOLX_AIG,-0.3731343283582089
23456,HOLX_AIV,0.03157894736842115
23457,HOLX_AIZ,0.2131147540983616
23458,HOLX_AJG,-0.1951219512195124
23459,HOLX_AKAM,0.096774193548387
23460,HOLX_ALB,-0.20879120879120894
23461,HOLX_ALGN,0.31147540983606525
23462,HOLX_ALK,-0.4634146341463414
23463,HOLX_ALL,-0.2698412698412702
23464,HOLX_ALLE,-0.04761904761904834
23465,HOLX_ALXN,0.28125
23466,HOLX_AMAT,-0.3548387096774195
23467,HOLX_AMCR,-0.017543859649122858
23468,HOLX_AMD,-0.2424242424242422
23469,HOLX_AME,-0.010309278350515427
23470,HOLX_AMGN,0.4782608695652173
23471,HOLX_AMP,-0.096774193548387
23472,HOLX_AMT,-0.08256880733944971
23473,HOLX_AMZN,-0.014492753623187582
23474,HOLX_ANET,-0.1470588235294117
23475,HOLX_ANSS,-0.012658227848101332
23476,HOLX_ANTM,-0.6708860759493671
23477,HOLX_AON,0.09756097560975616
23478,HOLX_AOS,-0.13953488372093004
23479,HOLX_APA,-0.02000000000000001
23480,HOLX_APD,-0.3538461538461544
23481,HOLX_APH,-0.2183908045977012
23482,HOLX_APTV,-0.08737864077669942
23483,HOLX_ARE,-0.22666666666666704
23484,HOLX_ATO,-0.1020408163265305
23485,HOLX_ATVI,-0.04918032786885185
23486,HOLX_AVB,-0.00990099009900991
23487,HOLX_AVGO,0.2666666666666666
23488,HOLX_AVY,0.16455696202531644
23489,HOLX_AWK,-0.2347826086956521
23490,HOLX_AXP,-0.08860759493670889
23491,HOLX_AZO,-0.1428571428571428
23492,HOLX_BA,-0.1304347826086958
23493,HOLX_BAC,-0.02608695652173898
23494,HOLX_BAX,1.0
23495,HOLX_BBY,-0.2467532467532463
23496,HOLX_BDX,0.967741935483871
23497,HOLX_BEN,-0.1208791208791209
23498,HOLX_BIIB,0.23684210526315802
23499,HOLX_BK,0.3684210526315792
23500,HOLX_BKNG,-0.10769230769230732
23501,HOLX_BKR,-0.013333333333333195
23502,HOLX_BLK,0.11999999999999965
23503,HOLX_BLL,0.3529411764705883
23504,HOLX_BMY,0.23076923076923084
23505,HOLX_BR,-0.052631578947368585
23506,HOLX_BSX,0.7066666666666666
23507,HOLX_BWA,-0.18584070796460184
23508,HOLX_BXP,-0.18604651162790686
23509,HOLX_C,-0.283018867924528
23510,HOLX_CAG,-0.07462686567164134
23511,HOLX_CAH,-0.19540229885057506
23512,HOLX_CAT,-0.1166666666666667
